CODE_SESSION|DESCRIPTION|DESCRIPTION_ACT|DESCRIPTION_NAT|NOM_COUR|LIEU_1|LIEU_2|ARRONDISSEMENT|ADRESSE|DATE_DEB|DATE_FIN|JOUR_SEMAINE|HEURE_DEBUT|HEURE_FIN
H2012|Gymnastique - réservations|Gymnastique aux appareils|Sports et de plein air|Académie de gymnastique de Québec (L')|École Louis-Jolliet|C. Louis-Jolliet gymnase A (fosse)|Arrondissement de La Cité-Limoilou|1201, Rue De La Pointe-Aux-Lièvres Nord, Québec (QC) G1L 4M1 |2012-01-03|2012-05-25|Vendredi|17:45:00|20:45:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Complexe de soccer Chauveau \ terrain de soccer int. sénior|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Samedi|08:00:00|22:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Complexe de soccer Chauveau \ terrain de soccer int. sénior|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Dimanche|08:00:00|18:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Complexe de soccer Chauveau \ terrain de soccer int. sénior|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Vendredi|17:00:00|22:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior (sud)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Samedi|08:00:00|22:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior (sud)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Dimanche|08:00:00|19:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior (sud)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Vendredi|17:00:00|22:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior (nord)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Samedi|08:00:00|22:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior (nord)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Dimanche|08:00:00|19:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior (nord)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Vendredi|17:00:00|22:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc de l'Accueil \ terrain de soccer sénior|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Samedi|08:00:00|20:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc de l'Accueil \ terrain de soccer sénior|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Dimanche|08:00:00|19:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc de l'Accueil \ terrain de soccer sénior|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Vendredi|17:00:00|20:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Antoine-Masson \ terrain de soccer sénior|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Samedi|08:00:00|22:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Antoine-Masson \ terrain de soccer sénior|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Dimanche|08:00:00|19:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Antoine-Masson \ terrain de soccer sénior|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Vendredi|17:00:00|22:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior (L'Ormière)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Samedi|08:00:00|20:30:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior (L'Ormière)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Dimanche|08:00:00|19:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior (L'Ormière)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Vendredi|17:00:00|20:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior synt.(Chauveau)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Samedi|08:00:00|22:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior synt.(Chauveau)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Dimanche|08:00:00|18:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc Chauveau \ terrain soccer sénior synt.(Chauveau)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Vendredi|17:00:00|22:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc de la Camaradière \ terrain de soccer sénior est (boisé)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Samedi|08:00:00|20:30:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc de la Camaradière \ terrain de soccer sénior est (boisé)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Dimanche|08:00:00|19:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc de la Camaradière \ terrain de soccer sénior est (boisé)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Vendredi|17:00:00|20:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc de la Camaradière \ terrain de soccer sénior Ouest (St-Jacques)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Samedi|08:00:00|20:30:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc de la Camaradière \ terrain de soccer sénior Ouest (St-Jacques)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Dimanche|08:00:00|19:00:00
E2012|Tournoi de soccer-Challenge de la Capitale|Evénement spécial|Événement spécial|Club de soccer des Rivières de Québec|Parc de La Camaradière|Parc de la Camaradière \ terrain de soccer sénior Ouest (St-Jacques)|Arrondissement des Rivières|3400, Claisse, Québec (QC)   |2012-07-06|2012-07-08|Vendredi|17:00:00|20:00:00
H2012|Pétanque|Pétanque|Loisirs récréatifs|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard salle 304 pétanque|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-01-04|2012-04-25|Mercredi|13:00:00|16:00:00
H2012|Pétanque|Pétanque|Loisirs récréatifs|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard salle 304 pétanque|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-01-04|2012-04-25|Mercredi|19:00:00|22:00:00
H2012|Pétanque|Pétanque|Loisirs récréatifs|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard salle 304 pétanque|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-01-05|2012-04-26|Jeudi|13:00:00|16:00:00
H2012|Pétanque|Pétanque|Loisirs récréatifs|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard salle 304 pétanque|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-01-06|2012-04-27|Vendredi|19:00:00|22:00:00
P2012|Croquet|Croquet|Loisirs récréatifs|Loisirs Saint-Thomas de Sainte-Foy inc.|Parc Myrand|Croquet Myrand|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|885, Myrand, Québec (QC)   |2012-05-28|2012-10-21|Jeudi|19:00:00|21:30:00
P2012|Croquet|Croquet|Loisirs récréatifs|Loisirs Saint-Thomas de Sainte-Foy inc.|Parc Myrand|Croquet Myrand|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|885, Myrand, Québec (QC)   |2012-05-28|2012-10-21|Lundi|19:00:00|21:30:00
P2012|Croquet|Croquet|Loisirs récréatifs|Loisirs Saint-Thomas de Sainte-Foy inc.|Parc Myrand|Croquet Myrand|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|885, Myrand, Québec (QC)   |2012-05-28|2012-10-21|Mardi|19:00:00|21:30:00
P2012|Croquet|Croquet|Loisirs récréatifs|Loisirs Saint-Thomas de Sainte-Foy inc.|Parc Myrand|Croquet Myrand|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|885, Myrand, Québec (QC)   |2012-05-28|2012-10-21|Samedi|19:00:00|21:30:00
P2012|Croquet|Croquet|Loisirs récréatifs|Loisirs Saint-Thomas de Sainte-Foy inc.|Parc Myrand|Croquet Myrand|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|885, Myrand, Québec (QC)   |2012-05-28|2012-10-21|Dimanche|19:00:00|21:30:00
P2012|Croquet|Croquet|Loisirs récréatifs|Loisirs Saint-Thomas de Sainte-Foy inc.|Parc Myrand|Croquet Myrand|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|885, Myrand, Québec (QC)   |2012-05-28|2012-10-21|Mercredi|19:00:00|21:30:00
P2012|Croquet|Croquet|Loisirs récréatifs|Loisirs Saint-Thomas de Sainte-Foy inc.|Parc Myrand|Croquet Myrand|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|885, Myrand, Québec (QC)   |2012-05-28|2012-10-21|Vendredi|19:00:00|21:30:00
E2012|Pétanque - Ligue|Pétanque - Ligue|Loisirs récréatifs|Club des Aînés Les Saules|Parc Sainte-Monique|Pavillon piscine Sainte-Monique \ remise pétanque|Arrondissement des Rivières|3725, Rue Chevalier, Québec (QC) G1P 1M8 |2012-05-21|2012-08-21|Lundi|18:00:00|22:00:00
E2012|Pétanque - Ligue|Pétanque - Ligue|Loisirs récréatifs|Club des Aînés Les Saules|Parc Sainte-Monique|Pavillon piscine Sainte-Monique \ remise pétanque|Arrondissement des Rivières|3725, Rue Chevalier, Québec (QC) G1P 1M8 |2012-05-21|2012-08-21|Mardi|18:00:00|22:00:00
H2012|Patinage libre - Ajout - Temps des fêtes|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Émile-Nelligan \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2011-12-23|2012-01-09|Jeudi|10:00:00|18:00:00
H2012|Patinage libre - Ajout - Temps des fêtes|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Émile-Nelligan \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2011-12-23|2012-01-09|Lundi|10:00:00|18:00:00
H2012|Patinage libre - Ajout - Temps des fêtes|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Émile-Nelligan \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2011-12-23|2012-01-09|Mardi|10:00:00|18:00:00
H2012|Patinage libre - Ajout - Temps des fêtes|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Émile-Nelligan \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2011-12-23|2012-01-09|Mercredi|10:00:00|18:00:00
H2012|Patinage libre - Ajout - Temps des fêtes|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Émile-Nelligan \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2011-12-23|2012-01-09|Vendredi|10:00:00|18:00:00
H2012|Patinage libre - Ajout - Temps des fêtes|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Saint-François-Xavier \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2011-12-23|2012-01-09|Jeudi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Temps des fêtes|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Saint-François-Xavier \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2011-12-23|2012-01-09|Lundi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Temps des fêtes|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Saint-François-Xavier \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2011-12-23|2012-01-09|Mardi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Temps des fêtes|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Saint-François-Xavier \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2011-12-23|2012-01-09|Mercredi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Temps des fêtes|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Saint-François-Xavier \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2011-12-23|2012-01-09|Vendredi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Semaine de relâche|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Émile-Nelligan \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2012-03-05|2012-03-09|Jeudi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Semaine de relâche|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Émile-Nelligan \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2012-03-05|2012-03-09|Lundi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Semaine de relâche|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Émile-Nelligan \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2012-03-05|2012-03-09|Mardi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Semaine de relâche|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Émile-Nelligan \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2012-03-05|2012-03-09|Mercredi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Semaine de relâche|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Émile-Nelligan \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2012-03-05|2012-03-09|Vendredi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Semaine de relâche|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Saint-François-Xavier \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2012-03-05|2012-03-09|Jeudi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Semaine de relâche|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Saint-François-Xavier \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2012-03-05|2012-03-09|Lundi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Semaine de relâche|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Saint-François-Xavier \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2012-03-05|2012-03-09|Mardi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Semaine de relâche|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Saint-François-Xavier \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2012-03-05|2012-03-09|Mercredi|10:00:00|16:00:00
H2012|Patinage libre - Ajout - Semaine de relâche|Patinage|Sports de glace|Loisirs Duberger-Les Saules inc.|Parc de l'Accueil|Parc Saint-François-Xavier \ anneau de glace|Arrondissement des Rivières|3000, Rue Des Primevères, Québec (QC) G1M 3Y4 |2012-03-05|2012-03-09|Vendredi|10:00:00|16:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc des Brumes|Parc des Brumes \ surface glacée|Arrondissement des Rivières|6920, Rue Des Brumes, Québec (QC) G2C 2A6 |2011-12-11|2012-03-11|Jeudi|16:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc des Brumes|Parc des Brumes \ surface glacée|Arrondissement des Rivières|6920, Rue Des Brumes, Québec (QC) G2C 2A6 |2011-12-11|2012-03-11|Lundi|16:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc des Brumes|Parc des Brumes \ surface glacée|Arrondissement des Rivières|6920, Rue Des Brumes, Québec (QC) G2C 2A6 |2011-12-11|2012-03-11|Mardi|16:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc des Brumes|Parc des Brumes \ surface glacée|Arrondissement des Rivières|6920, Rue Des Brumes, Québec (QC) G2C 2A6 |2011-12-11|2012-03-11|Samedi|12:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc des Brumes|Parc des Brumes \ surface glacée|Arrondissement des Rivières|6920, Rue Des Brumes, Québec (QC) G2C 2A6 |2011-12-11|2012-03-11|Dimanche|12:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc des Brumes|Parc des Brumes \ surface glacée|Arrondissement des Rivières|6920, Rue Des Brumes, Québec (QC) G2C 2A6 |2011-12-11|2012-03-11|Mercredi|16:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc des Brumes|Parc des Brumes \ surface glacée|Arrondissement des Rivières|6920, Rue Des Brumes, Québec (QC) G2C 2A6 |2011-12-11|2012-03-11|Vendredi|16:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc des Brumes \ surface glacée|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Jeudi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc des Brumes \ surface glacée|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Lundi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc des Brumes \ surface glacée|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Mardi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc des Brumes \ surface glacée|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Samedi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc des Brumes \ surface glacée|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Mercredi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc des Brumes \ surface glacée|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Vendredi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-11|2012-03-11|Jeudi|16:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-11|2012-03-11|Lundi|16:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-11|2012-03-11|Mardi|16:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-11|2012-03-11|Samedi|12:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-11|2012-03-11|Dimanche|12:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-11|2012-03-11|Mercredi|16:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-11|2012-03-11|Vendredi|16:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Jeudi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Lundi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Mardi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Samedi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Dimanche|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Mercredi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc Saint-André \ surface de glace|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Vendredi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc-école Apprenti-Sage \ surface glacée|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Jeudi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc-école Apprenti-Sage \ surface glacée|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Lundi|10:00:00|22:00:00
H2012|Patinage|Patinage|Sports de glace|Loisirs et Sports Neufchâtel inc.|Parc Saint-André|Parc-école Apprenti-Sage \ surface glacée|Arrondissement des Rivières|2155, Boul Bastien, Québec (QC) G2B 1B8 |2011-12-20|2012-01-09|Mardi|10:00:00|22:00:00
